text	label
a heady , biting , be-bop ride through nighttime manhattan , a loquacious videologue of the modern male and the lengths to which he'll go to weave a protective cocoon around his own ego . 	1
too much of storytelling moves away from solondz's social critique , casting its audience as that of intellectual lector in contemplation of the auteur's professional injuries . 	1
like the tuck family themselves , this movie just goes on and on and on and on	1
a brain twister , less a movie-movie than a funny and weird meditation on hollywood , success , artistic integrity and intellectual bankruptcy . 	1
a resonant tale of racism , revenge and retribution . 	1
a powerful , absorbing and thoroughly transporting film experience . 	1
it's a shame the marvelous first 101 minutes have to be combined with the misconceived final 5 . 	1
well made but uninvolving , bloodwork isn't a terrible movie , just a stultifyingly obvious one -- an unrewarding collar for a murder mystery . 	1
for those who are intrigued by politics of the '70s , the film is every bit as fascinating as it is flawed . 	1
imax films can sometimes feel like a gimmick , but this is one subject that demands a scope as big as the imagination . 	1
renee zellweger is amazing and richard gere brings a life to the screen that he hasn't in several years . 	1
a delightful surprise because despite all the backstage drama , this is a movie that tells stories that work -- is charming , is moving , is funny and looks professional . 	1
leigh is one of the rare directors who feels acting is the heart and soul of cinema . he allows his cast members to make creative contributions to the story and dialogue . this method almost never fails him , and it works superbly here . 	1
smart and fun , but far more witty than it is wise . 	1
the actors are simply too good , and the story too intriguing , for technical flaws to get in the way . 	1
as with so many merchandised-to-the-max movies of this type , more time appears to have gone into recruiting the right bands for the playlist and the costuming of the stars than into the script , which has a handful of smart jokes and not much else . 	1
this is a smart movie that knows its classical music , knows its freud and knows its sade . 	1
this is darkest drama reminiscent of antonin artaud's literary experiments in psychoanalysis . 	1
a lot rides on coincidence . or fate . or the magic pull of the moon . it all makes sense in the end . 	1
gives an intriguing twist to the french coming-of-age genre . 	1
carefully crafted , notably in its deft dramatic structuring , and has become timely in a way its maker could never have anticipated . 	1
harvard man is a semi-throwback , a reminiscence without nostalgia or sentimentality . 	1
that rare film whose real-life basis is , in fact , so interesting that no embellishment is needed . 	1
ice cube , as usual , is an appealing presence , but the rest of the cast shines as well . 	1
the movie barely makes sense , with its unbelievable na�vet� and arbitrary flashbacks . 	1
it's mired in a shabby script that piles layer upon layer of action man clich� atop wooden dialogue and a shifting tone that falls far short of the peculiarly moral amorality of [woo's] best work . 	1
glib , satirical documentary that fudges facts , makes facile points and engages in the cinematic equivalent of tabloid journalism . 	1
what the director can&#8217 ; t do is make either of val kilmer&#8217 ; s two personas interesting or worth caring about . 	1
suffers from unlikable characters and a self-conscious sense of its own quirky hipness . 	1
the christ allegory doesn't work because there is no foundation for it	1
mst3k gone kung fooey , kung pow ! makes you chuckle for a bit , but leaves you hungry an hour later . 	1
that such a horrible movie could have sprung from such a great one is one of the year's worst cinematic tragedies . 	1
it does what good films do best ; that is to provoke us , push our buttons , make us think and maybe even entertain us in the process . 	1
bernal's transformation from naive priest to tortured adulterer to hard-nosed careerist is riveting . 	1
[allen's] best works understand why snobbery is a better satiric target than middle-america diversions could ever be . 	1
produced by 20th century fox , ice age falls short of classic status . but it's one of the best such features not to wear the disney or dreamworks banner . 	1
first-time writer-director serry shows a remarkable gift for storytelling with this moving , effective little film . 	1
the characters , cast in impossibly contrived situations , are totally estranged from reality . 	1
parts of the film feel a bit too much like an infomercial for ram dass's latest book aimed at the boomer demographic . but mostly it's a work that , with humor , warmth , and intelligence , captures a life interestingly lived . 	1
drumline ably captures the complicated relationships in a marching band . 	1
a sharp , amusing study of the cult of celebrity . 	1
compared to sorority boys . . . this is high comedic art . 	1
it all starts to smack of a hallmark hall of fame , with a few four letter words thrown in that are generally not heard on television . 	1
the viewer takes great pleasure in watching the resourceful molly stay a step ahead of her pursuers . 	1
it's slow -- very , very slow . it's not the ultimate depression-era gangster movie . that's pure pr hype . 	1
alternately hilarious and sad , aggravating and soulful , scathing and joyous . it's a masterpeice . 	1
[green is] the comedy equivalent of saddam hussein , and i'm just about ready to go to the u . n . and ask permission for a preemptive strike . 	1
more than the last time around , it has elements that might help divert those bigger people who find themselves unavoidably in attendance . 	1
director of photography benoit delhomme shot the movie in delicious colors , and the costumes and sets are grand . 	1
the splendid ensemble cast inhabits these unglamorous roles with quiet gusto . 	1
fancy a real downer ? [leigh] lays it on so thick this time that it feels like a suicide race . 	1
pacino is the best he's been in years and keener is marvelous . 	1
each story on its own could have been expanded and worked into a compelling single feature , but in its current incarnation , storytelling never quite gets over its rather lopsided conception . 	1
following ram dass down from his pedestal gives mr . lemle a way into his subject that will compel the viewer . 	1
forget other scary movies with freaky internet sites , dastardly murderers , ghosts on boats , spooky videotapes , they aren't half as scary as a gothic good old horror film about monsters that live under the bed	1
avary's film never quite emerges from the shadow of ellis' book . 	1
for the most part , the film does hold up pretty well . 	1
a hugely rewarding experience that's every bit as enlightening , insightful and entertaining as grant's two best films -- four weddings and a funeral and bridget jones's diary . 	1
together [time out and human resources] establish mr . cantet as france's foremost cinematic poet of the workplace . 	1
reign of fire just might go down as one of the all-time great apocalypse movies . 	1
like coming into a long-running , well-written television series where you've missed the first half-dozen episodes and probably won't see the next six . 	1
culkin turns his character into what is basically an anti-harry potter -- right down to the gryffindor scarf . 	1
it's a compelling and horrifying story , and the laramie project is worthwhile for reminding us that this sort of thing does , in fact , still happen in america . 	1
a very slow , uneventful ride around a pretty tattered old carousel . 	1
if the last man were the last movie left on earth , there would be a toss-up between presiding over the end of cinema as we know it and another night of delightful hand shadows . 	1
there ain't a lot more painful than an unfunny movie that thinks it's hilarious . 	1
evokes a palpable sense of disconnection , made all the more poignant by the incessant use of cell phones . 	1
a baffling subplot involving smuggling drugs inside danish cows falls flat , and if you're going to alter the bard's ending , you'd better have a good alternative . 	1
about the only thing to give the movie points for is bravado -- to take an entirely stale concept and push it through the audience's meat grinder one more time . 	1
this is one of jaglom's most accessible and genuinely enjoyable films . 	1
[the film] tackles the topic of relationships in such a straightforward , emotionally honest manner that by the end , it's impossible to ascertain whether the film is , at its core , deeply pessimistic or quietly hopeful . 	1
o �timo esfor�o do diretor acaba sendo frustrado pelo roteiro , que , depois de levar um bom tempo para colocar a trama em andamento , perde-se de vez a partir do instante em que os estranhos acontecimentos s�o explicados . 	1
even when crush departs from the 4w formula . . . it feels like a glossy rehash . 	1
this movie is something of an impostor itself , stretching and padding its material in a blur of dead ends and distracting camera work . 	1
more impressionistic than analytical , a grin without a cat is a grand immersion . 	1
painted with broad strokes but with a palette of rich , colorful details . 	1
goyer's screenplay and direction are thankfully understated , and he has drawn excellent performances from his cast . 	1
the film . . . presents classic moral-condundrum drama : what would you have done to survive ? the problem with the film is whether these ambitions , laudable in themselves , justify a theatrical simulation of the death camp of auschwitz ii-birkenau . 	1
talk to her is so darned assured , we have absolutely no idea who the main characters are until the film is well under way -- and yet it's hard to stop watching . 	1
ben affleck as jack ryan , tom clancy's intrepid hero ? ridiculous . what's next ? d . j . qualls as indiana jones ? or tom green as han solo ? 	1
a bit of a downer and a little over-dramatic at times , but this is a beautiful film for people who like their romances to have that french realism . 	1
for the most part , the ingredients are there . but an unwillingness to explore beyond the surfaces of her characters prevents nettelbeck's film from coming together . 	1
like rudy yellow lodge , eyre needs to take a good sweat to clarify his cinematic vision before his next creation and remember the lessons of the trickster spider . 	1
automatically pegs itself for the straight-to-video sci-fi rental shelf . 	1
the film is complex , intricate , interesting and almost hypnotizing , till charlie gets stuck ( the screenplay he's writing is the one you're watching ) . glad he had the gonads to do what he did then , but it subtracts from the overall entertainment value . 	1
the movie is undone by a filmmaking methodology that's just experimental enough to alienate the mainstream audience while ringing cliched to hardened indie-heads . 	1
phillip noyce and all of his actors -- as well as his cinematographer , christopher doyle -- understand the delicate forcefulness of greene's prose , and it's there on the screen in their version of the quiet american . 	1
done in mostly by a weak script that can't support the epic treatment . 	1
it's a fascinating look into what spielberg truly loves , but it's not so much a masterpiece as a nice milestone . 	1
at once emotional and richly analytical , the cosby-seinfeld encounter alone confirms the serious weight behind this superficially loose , larky documentary . 	1
a moving and stark reminder that the casualties of war reach much further than we imagine . 	1
a breezy , diverting , conventional , well-acted tale of two men locked in an ongoing game of cat-and-cat . 	1
"while not quite "" shrek "" or monsters , inc . "" , it's not too bad . it's worth taking the kids to . "	1
nothing more than a widget cranked out on an assembly line to see if stupid americans will get a kick out of goofy brits with cute accents performing ages-old slapstick and unfunny tricks . 	1
the jokes are sophomoric , stereotypes are sprinkled everywhere and the acting ranges from bad to bodacious . 	1
few films capture so perfectly the hopes and dreams of little boys on baseball fields as well as the grown men who sit in the stands . 	1
plodding , poorly written , murky and weakly acted , the picture feels as if everyone making it lost their movie mojo . 	1
the animation is competent , and some of the gags are quite funny , but jonah . . . never shakes the oppressive , morally superior good-for-you quality that almost automatically accompanies didactic entertainment . 	1
though shiri's eruptions of violence , mayhem and gunplay are every bit as kinetic and dazzling as anything generated in hong kong or hollywood , the film's primary focus is always on its characters . 	1
what emerges is not only a portrait of some of the more colorful denizens of mayport , florida , but also a moving examination of the power of art to transform lives . 	1
the movie is too cute to take itself too seriously , but it still feels like it was made by some very stoned college students . 	1
the main story . . . is compelling enough , but it's difficult to shrug off the annoyance of that chatty fish . 	1
a pathetically inane and unimaginative cross between xxx and vertical limit . 	1
nothing but an episode of smackdown ! in period costume and with a bigger budget . 	1
light the candles , bring out the cake and don't fret about the calories because there's precious little substance in birthday girl -- it's simply , and surprisingly , a nice , light treat . 	1
if ocean's eleven was a high-priced banquet of popular guys toasting one another's hard-earned coolness in a pointless caper , full frontal is the after-party . 	1
it collapses when mr . taylor tries to shift the tone to a thriller's rush . 	1
schaefer's . . . determination to inject farcical raunch . . . drowns out the promise of the romantic angle . 	1
as a tearjerker this works pretty well , though long before it gets to work on your tear ducts , it starts to eat away at your nerves . 	1
an engaging documentary about people who live in unusual homes . 	1
the longer the movie goes , the worse it gets , but it's actually pretty good in the first few minutes . 	1
such a good-looking picture deserved to have more depth and unpredictability in its story . but it does stand out as a personal and unique entry in a time-worn genre , and that may be good enough . 	1
"solaris "" is a shapeless inconsequential move relying on the viewer to do most of the work . "	1
you have to pay attention to follow all the stories , but they're each interesting . the movie is well shot and very tragic , and one to ponder after the credits roll . 	1
[toback's] fondness for fancy split-screen , stuttering editing and pompous references to wittgenstein and kirkegaard . . . blends uneasily with the titillating material . 	1
some of the most inventive silliness you are likely to witness in a movie theatre for some time . 	1
escapes the precious trappings of most romantic comedies , infusing into the story very real , complicated emotions . 	1
it's not that kung pow isn't funny some of the time -- it just isn't any funnier than bad martial arts movies are all by themselves , without all oedekerk's impish augmentation . 	1
tony gayton's script doesn't give us anything we haven't seen before , but director d . j . caruso's grimy visual veneer and kilmer's absorbing performance increase the gravitational pull considerably . 	1
ranks among the best films ever made about the acting profession . 	1
stone seems to have a knack for wrapping the theater in a cold blanket of urban desperation . 	1
the film serves as a valuable time capsule to remind us of the devastating horror suffered by an entire people . 	1
if you enjoy being rewarded by a script that assumes you aren't very bright , then blood work is for you . 	1
it all plays out . . . like a high-end john hughes comedy , a kind of elder bueller's time out . 	1
steve irwin's method is ernest hemmingway at accelerated speed and volume . 	1
it's too long , too repetitive , and takes way too many years to resolve to be a total winner . 	1
the lightest , most breezy movie steven spielberg has made in more than a decade . and the positive change in tone here seems to have recharged him . 	1
not a film to rival to live , but a fine little amuse-bouche to keep your appetite whetted . 	1
if you love the music , and i do , its hard to imagine having more fun watching a documentary . . . 	1
we've seen the hippie-turned-yuppie plot before , but there's an enthusiastic charm in <i ? fire that makes the formula fresh again . 	1
it is fascinating to see how much work and preparation goes into stand-up comedy . 	1
this documentary by stacy peralta makes a convincing case on behalf of skateboarding , of all things , as a catalyst for this change , and for some delinquent youths in a derelict los angeles neighborhood as its agents . 	1
bigelow handles the nuclear crisis sequences evenly but milks drama when she should be building suspense , and drags out too many scenes toward the end that should move quickly . 	1
the master of disguise falls under the category of 'should have been a sketch on saturday night live . '	1
every moment crackles with tension , and by the end of the flick , you're on the edge of your seat . 	1
the exploitative , clumsily staged violence overshadows everything , including most of the actors . 	1
there's a vastness implied in metropolis that is just breathtaking . 	1
the film is about the relationships rather than about the outcome . and it sees those relationships , including that between the son and his wife , and the wife and the father , and between the two brothers , with incredible subtlety and acumen . 	1
that dogged good will of the parents and 'vain' jia's defoliation of ego , make the film touching despite some doldrums . 	1
it's all entertaining enough , but don't look for any hefty anti-establishment message in what is essentially a whip-crack of a buddy movie that ends with a whimper . 	1
confusion is one of my least favourite emotions , especially when i have to put up with 146 minutes of it . 	1
both grant and hoult carry the movie because they are believable as people -- flawed , assured of the wrong things , and scared to admit how much they may really need the company of others . 	1
a terrifically deft picture about the thick line that separates movie glamour from the real world , and the thin line between common sense and paranoia . 	1
seeing as the film lacks momentum and its position remains mostly undeterminable , the director's experiment is a successful one . 	1
rock's stand-up magic wanes . hopkins , squarely fills the screen . action - mechanical . 	1
lovingly photographed in the manner of a golden book sprung to life , stuart little 2 manages sweetness largely without stickiness . 	1
elegant and eloquent [meditation] on death and that most elusive of passions , love . 	1
perhaps no greater example yet exists of the beauty achievable when one is a master of the digital aesthetic . 	1
aaliyah rarely dampens her diva persona enough to spark genuine chemistry with townsend . when she speaks , her creepy egyptian demigod voice is as computer processed and overproduced as it was in her music . 	1
does not go far enough in its humor or stock ideas to stand out as particularly memorable or even all that funny . 	1
turning a great movie into a pretty good one is still a step in the wrong direction . . . and the ring will never be more than a pretty good movie . 	1
presents a most persuasive vision of hell on earth . 	1
you'll have more fun setting fire to yourself in the parking lot . you'll be more entertained getting hit by a bus . 	1
wanders all over the map thematically and stylistically , and borrows heavily from lynch , jeunet , and von trier while failing to find a spark of its own . 	1
it's rare to find a film to which the adjective 'gentle' applies , but the word perfectly describes pauline & paulette . 	1
this is one of the outstanding thrillers of recent years . 	1
the only element of suspense is whether the movie will change titles or distributors again before the closing credits roll . 	1
"you get the feeling that the filmmakers did their homework and that they're here to represent a harsh reality . "" "	1
director shekhar kapur and screenwriters michael schiffer and hossein amini have tried hard to modernize and reconceptualize things , but the barriers finally prove to be too great . 	1
hoffman is understandably concerned about typecasting , but he is indeed the man for the job , recalling the intensity that nicholas cage brought to an oscar-winning performance in leaving las vegas . 	1
its audacious ambitions sabotaged by pomposity , steven soderbergh's space opera emerges as a numbingly dull experience . 	1
expect the same-old , lame-old slasher nonsense , just with different scenery . 	1
a stylish cast and some clever scripting solutions help chicago make the transition from stage to screen with considerable appeal intact . 	1
often messy and frustrating , but very pleasing at its best moments , it's very much like life itself . 	1
there are now two signs that m . night shyamalan's debut feature sucked up all he has to give to the mystic genres of cinema : unbreakable and signs . 	1
what begins as a seemingly brainless , bubbly romantic comedy becomes a cliche-drenched melodrama by mid-film and , by film's end , a feminist action fantasy . 	1
large budget notwithstanding , the movie is such a blip on the year's radar screen that it's tempting just to go with it for the ride . but this time , the old mib label stands for milder isn't better . 	1
the movie , despite its rough edges and a tendency to sag in certain places , is wry and engrossing . 	1
it's rare to find a film that dazzles the eye , challenges the brain , and satisfies our lust for fast-paced action , but minority report delivers all that and a whole lot more . 	1
even people clueless about skateboarding can enjoy dogtown and z-boys . 	1
the filmmakers try to balance pointed , often incisive satire and unabashed sweetness , with results that are sometimes bracing , sometimes baffling and quite often , and in unexpected ways , touching . 	1
a movie that amply delivers on the epic promise of its title , entertaining , enlightening , and emboldening viewers with its deceptively simple premise and execution . 	1
a wild ride of a movie that keeps throwing fastballs . 	1
in the spirit of voltaire and moli�re , on guard volleys great wit and deadly gestures in a milieu of lush apparel , landscapes , captivating music and 18th-century lacy sleeves . 	1
while certainly more naturalistic than its australian counterpart , amari's film falls short in building the drama of lilia's journey . 	1
in his determination to lighten the heavy subject matter , silberling also , to a certain extent , trivializes the movie with too many nervous gags and pratfalls . 	1
jackass : the movie is a disgusting , repulsive , grotesque spectacle , but it's also hilarious and provocative . god help me , thumbs up . 	1
it is a film that will have people walking out halfway through , will encourage others to stand up and applaud , and will , undoubtedly , leave both camps engaged in a ferocious debate for years to come . 	1
the film is an enjoyable family film -- pretty much aimed at any youngster who loves horses . 	1
everyone connected to this movie seems to be part of an insider clique , which tends to breed formulaic films rather than fresh ones . 	1
to my taste , the film's comic characters come perilously close to being amoses and andys for a new generation . 	1
although it tries to be much more , it's really just another major league . 	1
insomnia loses points when it surrenders to a formulaic bang-bang , shoot-em-up scene at the conclusion . but the performances of pacino , williams , and swank keep the viewer wide-awake all the way through . 	1
the film's trailer also looked like crap , so crap is what i was expecting . 	1
there are many definitions of 'time waster' but this movie must surely be one of them . 	1
an ambitious , guilt-suffused melodrama crippled by poor casting . 	1
all right , so it's not a brilliant piece of filmmaking , but it is a funny ( sometimes hilarious ) comedy with a deft sense of humor about itself , a playful spirit and a game cast . 	1
sure , there are flaws , but the moments that do things properly see the screen burst with confidence , rhythm , heat and pizzazz . 	1
parker updates the setting in an attempt to make the film relevant today , without fully understanding what it was that made the story relevant in the first place . 	1
it's not going to be everyone's bag of popcorn , but it definitely gives you something to chew on . 	1
fresh and raw like a blown-out vein , narc takes a walking-dead , cop-flick subgenre and beats new life into it . 	1
unlike most anime , whose most ardent fans outside japan seem to be introverted young men with fantasy fetishes , metropolis never seems hopelessly juvenile . 	1
the sequel is everything the original was not : contrived , overblown and tie-in ready . 	1
[villeneuve] seems to realize intuitively that even morality is reduced to an option by the ultimate mysteries of life and death . 	1
plotless collection of moronic stunts is by far the worst movie of the year . 	1
piccoli gives a superb performance full of deep feeling . 	1
it's just hard to believe that a life like this can sound so dull . 	1
helmer devito . . . attempts to do too many things in this story about ethics , payola , vice , murder , kids' tv and revenge . 	1
ya-yas everywhere will forgive the flaws and love the film . 	1
the movie obviously seeks to re-create the excitement of such '50s flicks as jules verne's '20 , 000 leagues under the sea' and the george pal version of h . g . wells' 'the time machine . ' but its storytelling prowess and special effects are both listless . 	1
carion relies on a gesture or passages of silence to get his point across ; it's a technique that packs a greater emotional punch than a tidy , hollywood-style monologue ever would . 	1
sound the trumpets : for the first time since desperately seeking susan , madonna doesn't suck as an actress . 	1
takes a simple premise and carries it to unexpected heights . 	1
grief is awkward and funny and strange sometimes . so is moonlight mile . 	1
nair and writer laura cahill dare to build a movie around some flawed but rather unexceptional women , emerging with a fine character study that's short on plot but rich in the tiny revelations of real life . 	1
the kind of movie that leaves vague impressions and a nasty aftertaste but little clear memory of its operational mechanics . 	1
cacoyannis' vision is far less mature , interpreting the play as a call for pity and sympathy for anachronistic phantasms haunting the imagined glory of their own pasts . 	1
sheridan had a wonderful account to work from , but , curiously , he waters it down , turning grit and vulnerability into light reading . 	1
the tone errs on the shrill side , tempered by a soft southern gentility that speaks of beauty , grace and a closet full of skeletons . 	1
it comes off as so silly that you wouldn't be surprised if ba , murdock and rest of the a-team were seen giving chase in a black and red van . 	1
dreamworks is to be commended for attempting to develop a form that , with the inauguration of the oscar for best animated feature , can only benefit from such tinkering . 	1
usually when i get this much syrup , i like pancakes to go with it . 	1
solid , lump-in-the-throat family entertainment that derives its power by sticking to the facts . 	1
you really have to wonder how on earth anyone , anywhere could have thought they'd make audiences guffaw with a script as utterly diabolical as this . 	1
ramsay is clearly extraordinarily talented , and based on three short films and two features , here's betting her third feature will be something to behold . 	1
as david letterman and the onion have proven , the worst of tragedies can be fertile sources of humor , but lawrence has only a fleeting grasp of how to develop them . 	1
thirty years ago , it would have been groundbreaking . now it's just tired . 	1
the big-screen scooby makes the silly original cartoon seem smart and well-crafted in comparison . 	1
a committed , intelligent and fascinating piece of work with no irony about it . 	1
it seems like i have been waiting my whole life for this movie and now i can't wait for the sequel . 	1
it's not a film to be taken literally on any level , but its focus always appears questionable . 	1
offers 102 minutes of breezy , occasionally very funny entertainment . 	1
para analizar esta pel�cula , es preciso separar dos criterios , el religioso y el cinematogr�fico	1
dares to look conventional hollywood wisdom in the eye and refuses to blink	1
a very long movie , dull in stretches , with entirely too much focus on meal preparation and igloo construction . 	1
"the movie is like a year late for tapping into our reality tv obsession , and even tardier for exploiting the novelty of the "" webcast . "" "	1
uno de los policiales m�s interesantes de los �ltimos tiempos . 	1
weiss and speck capture the rich , turbulent tapestry of the manns' lives . 	1
frustratingly , dridi tells us nothing about el gallo other than what emerges through his music . 	1
the most excruciating 86 minutes one might sit through this summer that do not involve a dentist drill . 	1
the merchant-ivory team continues to systematically destroy everything we hold dear about cinema , only now it's begun to split up so that it can do even more damage . 	1
an entertaining , if somewhat standardized , action movie . 	1
one of the best films of the year with its exploration of the obstacles to happiness faced by five contemporary individuals . . . a psychological masterpiece . 	1
it's basically an overlong episode of tales from the crypt . 	1
an original little film about one young woman's education . 	1
the film engages with the divergent paths taken , linked by childhood friendship and a mewling kitten , but a third act event is presented so abruptly it confuses the viewer until it rebounds somewhat with a satisfying closure . 	1
a simmering psychological drama in which the bursts of sudden violence are all the more startling for the slow buildup that has preceded them . 	1
the story . . . is inspiring , ironic , and revelatory of just how ridiculous and money-oriented the record industry really is . it is also a testament to the integrity and vision of the band . 	1
i'm not sure which will take longer to heal : the welt on johnny knoxville's stomach from a riot-control projectile or my own tortured psyche . 	1
like a fish that's lived too long , austin powers in goldmember has some unnecessary parts and is kinda wrong in places . 	1
exploits [headbanger] stereotypes in good fun , while adding a bit of heart and unsettling subject matter . 	1
the film is a confusing melange of tones and styles , one moment a romantic trifle and the next a turgid drama . 	1
a tense , capably-made film that's exciting and realistic enough to satisfy filmgoers who've had their fill of hollywood's usual ultra-unrealistic blockbuster fare . 	1
on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness . 	1
the explosion essentially ruined -- or , rather , overpowered -- the fiction of the movie for me . 	1
an efficient , exceedingly likable family film about orphans and sports that comes with equal doses of sentimentality , corny jokes and life lessons . 	1
on balance , i recommend the movie both for nicholson's performance and for the opportunity to spend some time with the kind of man that we often meet in real life , but rarely see on screen . 	1
an odd drama set in the world of lingerie models and bar dancers in the midwest that held my interest precisely because it didn't try to . 	1
i can't remember the last time i saw a movie where i wanted so badly for the protagonist to fail . 	1
they threw loads of money at an idea that should've been so much more even if it was only made for teenage boys and wrestling fans . 	1
for almost the first two-thirds of martin scorsese's 168-minute gangs of new york , i was entranced . 	1
the limited sets and small confined and dark spaces also are homages to a classic low-budget film noir movie . 	1
works hard to establish rounded characters , but then has nothing fresh or particularly interesting to say about them . 	1
matches neorealism's impact by showing the humanity of a war-torn land filled with people who just want to live their lives . 	1
with rare birds , as with the shipping news before it , an attempt is made to transplant a hollywood star into newfoundland's wild soil -- and the rock once again resists the intrusion . 	1
it ain't art , by a long shot , but unlike last year's lame musketeer , this dumas adaptation entertains . 	1
somewhat blurred , but kinnear's performance is razor sharp . 	1
the vistas are sweeping and the acting is far from painful . 	1
plays like a toddler running along a lumpy field , stumbling every few feet but always getting back up and eventually reaching his destination , unharmed and happy . 	1
if this is the danish idea of a good time , prospective tourists might want to consider a different destination -- some jolly country embroiled in a bloody civil war , perhaps . 	1
its spirit of iconoclastic abandon -- however canned -- makes for unexpectedly giddy viewing . 	1
by the time its otherwise paint-by-numbers story reaches a finale , drumline has made band seem cool -- no small feat in the wake of american pie 2 . 	1
a skillfully made example of your typical schwarzenegger action film . 	1
dripping with cliche and bypassing no opportunity to trivialize the material . 	1
the script feels as if it started to explore the obvious voyeuristic potential of 'hypertime' but then backed off when the producers saw the grosses for spy kids . 	1
a tender and touching drama , based on the true story of a troubled african-american's quest to come to terms with his origins , reveals the yearning we all have in our hearts for acceptance within the family circle . 	1
unlike his directorial efforts , la femme nikita and the professional , the transporter lacks besson's perspective as a storyteller . 	1
diaz , applegate , blair and posey are suitably kooky which should appeal to women and they strip down often enough to keep men alert , if not amused . 	1
it's plotless , shapeless -- and yet , it must be admitted , not entirely humorless . indeed , the more outrageous bits achieve a shock-you-into-laughter intensity of almost dadaist proportions . 	1
the script was reportedly rewritten a dozen times -- either 11 times too many or else too few . 	1
the members manage to pronounce kok exactly as you think they might , thus giving the cast ample opportunity to use that term as often as possible . it's very beavis and butthead , yet always seems to elicit a chuckle . 	1
static , repetitive , muddy and blurry , hey arnold ! would seem to have a lock on the title of ugliest movie of the year . 	1
big fat liar is little more than home alone raised to a new , self-deprecating level . 	1
an entertaining mix of period drama and flat-out farce that should please history fans . 	1
watching this film , one is left with the inescapable conclusion that hitchens' obsession with kissinger is , at bottom , a sophisticated flower child's desire to purge the world of the tooth and claw of human power . 	1
may not have generated many sparks , but with his affection for astoria and its people he has given his tale a warm glow . 	1
it's as if de palma spent an hour setting a fancy table and then served up kraft macaroni and cheese . 	1
unspeakable , of course , barely begins to describe the plot and its complications . vulgar is too optimistic a title . 	1
until it goes off the rails in its final 10 or 15 minutes , wendigo , larry fessenden's spooky new thriller , is a refreshingly smart and newfangled variation on several themes derived from far less sophisticated and knowing horror films . 	1
if i have to choose between gorgeous animation and a lame story ( like , say , treasure planet ) or so-so animation and an exciting , clever story with a batch of appealing characters , i'll take the latter every time . 	1
sitting in the third row of the imax cinema at sydney's darling harbour , but i sometimes felt as though i was in the tiny two seater plane that carried the giant camera around australia , sweeping and gliding , banking and hovering over some of the most not	1
this is a stunning film , a one-of-a-kind tour de force . 	1
thirteen conversations about one thing lays out a narrative puzzle that interweaves individual stories , and , like a mobius strip , elliptically loops back to where it began . 	1
da primeira seq��ncia de luta � piada que encerra a hist�ria , o espectador jamais desgruda os olhos da tela , saindo do cinema com a sensa��o de que gastou bem seu dinheiro . 	1
stuffed to the brim with ideas , american instigator michael moore's film is a rambling examination of american gun culture that uses his usual modus operandi of crucifixion through juxtaposition . 	1
bartleby is a one-joke movie , and a bad joke at that . 	1
i won't argue with anyone who calls 'slackers' dumb , insulting , or childish . . . but i laughed so much that i didn't mind . 	1
this is standard crime drama fare . . . instantly forgettable and thoroughly dull . 	1
third time's the charm . . . yeah , baby ! 	1
though a touch too arthouse 101 in its poetic symbolism , heaven proves to be a good match of the sensibilities of two directors . 	1
this is the film training day wanted to be . 	1
some people march to the beat of a different drum , and if you ever wondered what kind of houses those people live in , this documentary takes a look at 5 alternative housing options . 	1
will anyone who isn't a fangoria subscriber be excited that it hasn't gone straight to video ? 	1
as an actor's showcase , hart's war has much to recommend it , even if the top-billed willis is not the most impressive player . as a story of dramatic enlightenment , the screenplay by billy ray and terry george leaves something to be desired . 	1
the result is just enough pixie dust to get this franchise filler off the ground , provided viewers have enough faith and trust in one of the studio's most fondly remembered titles . 	1
the sequel drops the adult aspects of the story in favor of talking reindeer and a life-size , plastic santa replacement ( also played by allen ) that is strongly reminiscent of that creepy family from the duracell commercials . 	1
will certainly appeal to asian cult cinema fans and asiaphiles interested to see what all the fuss is about . 	1
it's another stale , kill-by-numbers flick , complete with blade-thin characters and terrible , pun-laden dialogue . 	1
feels like a cold old man going through the motions . 	1
it's a great american adventure and a wonderful film to bring to imax . 	1
instead of making his own style , director marcus adams just copies from various sources � good sources , bad mixture	1
it's not a great monster movie . but if you've paid a matinee price and bought a big tub of popcorn , there's guilty fun to be had here . chomp chomp ! 	1
'enigma' is the kind of engaging historical drama that hollywood appears to have given up on in favor of sentimental war movies in the vein of 'we were soldiers . '	1
at its best , the good girl is a refreshingly adult take on adultery . . . 	1
handsome and sincere but slightly awkward in its combination of entertainment and evangelical boosterism . 	1
an unsentimental albeit heartfelt eulogy to the firefighters who paid the ultimate price while saving new yorkers . 	1
there's so much to look at in metropolis you hate to tear your eyes away from the images long enough to read the subtitles . 	1
even though many of these guys are less than adorable ( their lamentations are pretty much self-centered ) , there's something vital about the movie . 	1
the film is beautifully mounted , but , more to the point , the issues are subtly presented , managing to walk a fine line with regard to the question of joan's madness . 	1
the film runs on a little longer than it needs to -- muccino either doesn't notice when his story ends or just can't tear himself away from the characters -- but it's smooth and professional . 	1
if you ever wondered what it would be like to be smack in the middle of a war zone armed with nothing but a camera , this oscar-nominated documentary takes you there . 	1
brilliantly captures the brightness of the light , the intensity of the colors and the omnipresence of mexican motifs that informed kahlo's art . 	1
